日期,股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2019-08-02,沪深300,000300,2019-08-02,3729.13,3747.44,3754.53,3720.06,108335898,141874786304.0,0.91,-1.47,-56.03,0.39
2019-08-05,沪深300,000300,2019-08-05,3724.41,3675.69,3739.5,3675.69,101325980,133061099520.0,1.7,-1.91,-71.75,0.37
2019-08-06,沪深300,000300,2019-08-06,3609.11,3636.33,3649.9,3575.86,129833871,167267479552.0,2.01,-1.07,-39.36,0.47
2019-08-07,沪深300,000300,2019-08-07,3654.63,3621.43,3659.08,3621.43,84238715,108667666432.0,1.04,-0.41,-14.9,0.3
2019-08-08,沪深300,000300,2019-08-08,3651.36,3669.29,3675.46,3646.94,88457708,114981617664.0,0.79,1.32,47.86,0.32
2019-08-09,沪深300,000300,2019-08-09,3686.75,3633.53,3689.18,3628.12,85295580,116355690496.0,1.66,-0.97,-35.76,0.31
2019-08-12,沪深300,000300,2019-08-12,3647.87,3699.1,3699.1,3643.32,82083057,121129345024.0,1.54,1.8,65.57,0.3
2019-08-13,沪深300,000300,2019-08-13,3675.59,3665.75,3686.43,3658.01,76500303,103764320256.0,0.77,-0.9,-33.35,0.28
2019-08-14,沪深300,000300,2019-08-14,3712.07,3682.4,3717.56,3680.61,91202591,128301670400.0,1.01,0.45,16.65,0.33
2019-08-15,沪深300,000300,2019-08-15,3618.01,3694.0,3694.3,3612.11,88598833,119241080832.0,2.23,0.32,11.6,0.32
2019-08-16,沪深300,000300,2019-08-16,3697.94,3710.54,3738.1,3687.08,88319168,132696911872.0,1.38,0.45,16.54,0.32
2019-08-19,沪深300,000300,2019-08-19,3736.03,3791.09,3791.09,3720.69,139327012,195448938496.0,1.9,2.17,80.55,0.5
2019-08-20,沪深300,000300,2019-08-20,3786.03,3787.73,3799.9,3778.73,108602089,149115342848.0,0.56,-0.09,-3.36,0.39
2019-08-21,沪深300,000300,2019-08-21,3778.31,3781.76,3792.6,3775.45,82299881,121688506368.0,0.45,-0.16,-5.97,0.3
2019-08-22,沪深300,000300,2019-08-22,3793.86,3793.51,3797.33,3771.2,85807793,120708136960.0,0.69,0.31,11.75,0.31
2019-08-23,沪深300,000300,2019-08-23,3796.88,3820.86,3829.36,3788.03,87954583,137802153984.0,1.09,0.72,27.35,0.32
2019-08-26,沪深300,000300,2019-08-26,3756.36,3765.91,3778.87,3753.16,93859269,142350987264.0,0.67,-1.44,-54.95,0.34
2019-08-27,沪深300,000300,2019-08-27,3791.46,3816.95,3848.24,3790.87,124731479,181748785152.0,1.52,1.36,51.04,0.45
2019-08-28,沪深300,000300,2019-08-28,3818.81,3802.58,3822.59,3790.14,88750812,137667276800.0,0.85,-0.38,-14.37,0.32
2019-08-29,沪深300,000300,2019-08-29,3805.49,3790.19,3808.6,3774.4,84083387,126475677696.0,0.9,-0.33,-12.39,0.3
2019-08-30,沪深300,000300,2019-08-30,3816.68,3799.59,3828.97,3778.92,96695150,152408670208.0,1.32,0.25,9.4,0.35
2019-09-02,沪深300,000300,2019-09-02,3803.69,3848.32,3855.78,3799.82,110289349,164994457600.0,1.47,1.28,48.73,0.4
2019-09-03,沪深300,000300,2019-09-03,3852.58,3853.61,3856.68,3833.76,97714632,146270633984.0,0.6,0.14,5.29,0.35
2019-09-04,沪深300,000300,2019-09-04,3848.65,3886.0,3886.0,3846.42,126628616,176839745536.0,1.03,0.84,32.39,0.46
2019-09-05,沪深300,000300,2019-09-05,3909.21,3925.32,3970.0,3909.21,181656230,244681224192.0,1.56,1.01,39.32,0.66
2019-09-06,沪深300,000300,2019-09-06,3946.69,3948.51,3948.54,3922.34,121882376,181718269952.0,0.67,0.59,23.19,0.44
2019-09-09,沪深300,000300,2019-09-09,3980.96,3972.95,3985.24,3954.88,146809754,209545388032.0,0.77,0.62,24.44,0.53
2019-09-10,沪深300,000300,2019-09-10,3976.87,3959.27,3976.92,3938.74,130889385,184494350336.0,0.96,-0.34,-13.68,0.47
2019-09-11,沪深300,000300,2019-09-11,3969.68,3930.1,3971.22,3922.95,131594875,190165008384.0,1.22,-0.74,-29.17,0.47
2019-09-12,沪深300,000300,2019-09-12,3944.69,3972.38,3975.93,3933.44,110241272,156750651392.0,1.08,1.08,42.28,0.4
2019-09-16,沪深300,000300,2019-09-16,3981.36,3957.72,3982.2,3943.37,110259804,154736553984.0,0.98,-0.37,-14.66,0.4
2019-09-17,沪深300,000300,2019-09-17,3947.16,3891.22,3947.16,3879.49,113694318,154899300352.0,1.71,-1.68,-66.5,0.41
2019-09-18,沪深300,000300,2019-09-18,3902.99,3910.08,3923.15,3902.51,82056151,130159558656.0,0.53,0.48,18.86,0.3
2019-09-19,沪深300,000300,2019-09-19,3923.96,3924.38,3924.38,3897.07,85984238,127421792256.0,0.7,0.37,14.3,0.31
2019-09-20,沪深300,000300,2019-09-20,3933.46,3935.65,3942.22,3921.41,103455954,153162588160.0,0.53,0.29,11.27,0.37
2019-09-23,沪深300,000300,2019-09-23,3925.19,3890.66,3925.19,3868.21,94036224,139223506944.0,1.45,-1.14,-44.99,0.34
2019-09-24,沪深300,000300,2019-09-24,3895.87,3901.08,3927.01,3886.14,87783229,142341398528.0,1.05,0.27,10.42,0.32
2019-09-25,沪深300,000300,2019-09-25,3887.55,3870.98,3889.84,3867.23,89520835,133224464384.0,0.58,-0.77,-30.1,0.32
2019-09-26,沪深300,000300,2019-09-26,3884.7,3841.14,3890.75,3840.25,102698301,150806749184.0,1.3,-0.77,-29.84,0.37
2019-09-27,沪深300,000300,2019-09-27,3843.46,3852.65,3859.5,3832.25,74003948,109130485760.0,0.71,0.3,11.51,0.27
2019-09-30,沪深300,000300,2019-09-30,3842.07,3814.53,3857.23,3813.55,65931313,100487270400.0,1.13,-0.99,-38.12,0.24
2019-10-08,沪深300,000300,2019-10-08,3818.59,3837.68,3861.64,3818.59,76657861,118365683712.0,1.13,0.61,23.15,0.28
2019-10-09,沪深300,000300,2019-10-09,3822.61,3843.24,3845.34,3805.07,75854513,112406208512.0,1.05,0.14,5.56,0.27
2019-10-10,沪深300,000300,2019-10-10,3838.49,3874.64,3877.14,3829.43,79222694,127474044928.0,1.24,0.82,31.4,0.29
2019-10-11,沪深300,000300,2019-10-11,3885.52,3911.73,3922.37,3868.84,93412577,139817299968.0,1.38,0.96,37.09,0.34
2019-10-14,沪深300,000300,2019-10-14,3944.86,3953.24,3983.81,3934.73,122393610,167857131520.0,1.25,1.06,41.51,0.44
2019-10-15,沪深300,000300,2019-10-15,3953.16,3936.25,3953.16,3928.15,85273948,125117108224.0,0.63,-0.43,-16.99,0.31
2019-10-16,沪深300,000300,2019-10-16,3939.28,3922.69,3964.05,3919.02,83229706,128558534656.0,1.14,-0.34,-13.56,0.3
2019-10-17,沪深300,000300,2019-10-17,3929.39,3925.22,3935.81,3913.92,64863744,99991851008.0,0.56,0.06,2.53,0.23
2019-10-18,沪深300,000300,2019-10-18,3935.42,3869.38,3940.54,3864.97,82321139,122186928128.0,1.93,-1.42,-55.84,0.3
2019-10-21,沪深300,000300,2019-10-21,3865.34,3880.84,3884.74,3856.04,74182917,110858235904.0,0.74,0.3,11.46,0.27
2019-10-22,沪深300,000300,2019-10-22,3896.31,3895.88,3897.44,3870.55,68918566,102843371520.0,0.69,0.39,15.04,0.25
2019-10-23,沪深300,000300,2019-10-23,3892.68,3871.08,3901.42,3862.2,70198625,99733598208.0,1.01,-0.64,-24.8,0.25
2019-10-24,沪深300,000300,2019-10-24,3877.92,3870.67,3890.2,3852.58,71334574,105096949760.0,0.97,-0.01,-0.41,0.26
2019-10-25,沪深300,000300,2019-10-25,3871.77,3896.79,3899.72,3849.03,77453619,126677483520.0,1.31,0.67,26.12,0.28
2019-10-28,沪深300,000300,2019-10-28,3904.98,3926.59,3927.8,3897.82,97406021,150762201088.0,0.77,0.76,29.8,0.35
2019-10-29,沪深300,000300,2019-10-29,3929.71,3910.23,3932.37,3910.23,82257075,139611418624.0,0.56,-0.42,-16.36,0.3
2019-10-30,沪深300,000300,2019-10-30,3904.72,3891.23,3908.1,3883.45,77872924,122610503680.0,0.63,-0.49,-19.0,0.28
2019-10-31,沪深300,000300,2019-10-31,3906.86,3886.75,3907.15,3878.88,86714540,135012425728.0,0.73,-0.12,-4.48,0.31
2019-11-01,沪深300,000300,2019-11-01,3883.81,3952.39,3956.08,3876.42,100689613,151471063040.0,2.05,1.69,65.64,0.36
2019-11-04,沪深300,000300,2019-11-04,3964.01,3978.12,3985.36,3964.01,104193856,154485362688.0,0.54,0.65,25.73,0.38
2019-11-05,沪深300,000300,2019-11-05,3982.12,4002.81,4030.64,3970.87,112911880,163317854208.0,1.5,0.62,24.69,0.41
2019-11-06,沪深300,000300,2019-11-06,4006.33,3984.88,4007.5,3973.78,97312952,139859763200.0,0.84,-0.45,-17.93,0.35
2019-11-07,沪深300,000300,2019-11-07,3984.55,3991.87,4005.38,3975.55,87254899,117751554048.0,0.75,0.18,6.99,0.31
2019-11-08,沪深300,000300,2019-11-08,4017.67,3973.01,4022.04,3971.57,97106949,139026673664.0,1.26,-0.47,-18.86,0.35
2019-11-11,沪深300,000300,2019-11-11,3948.62,3902.98,3948.62,3897.55,94155620,130330083328.0,1.29,-1.76,-70.03,0.34
2019-11-12,沪深300,000300,2019-11-12,3905.96,3903.69,3914.88,3877.74,76543068,108828237824.0,0.95,0.02,0.71,0.28
2019-11-13,沪深300,000300,2019-11-13,3905.28,3899.98,3908.42,3882.43,76749079,112057147392.0,0.67,-0.1,-3.71,0.28
2019-11-14,沪深300,000300,2019-11-14,3905.93,3905.86,3916.95,3895.14,87008445,119791566848.0,0.56,0.15,5.88,0.31
2019-11-15,沪深300,000300,2019-11-15,3908.49,3877.09,3915.1,3877.09,83730916,115423019008.0,0.97,-0.74,-28.77,0.3
2019-11-18,沪深300,000300,2019-11-18,3874.44,3907.93,3913.1,3868.32,76645993,107085819904.0,1.15,0.8,30.84,0.28
2019-11-19,沪深300,000300,2019-11-19,3904.1,3947.04,3947.04,3902.38,82161024,123227172864.0,1.14,1.0,39.11,0.3
2019-11-20,沪深300,000300,2019-11-20,3940.13,3907.86,3943.23,3901.99,76815332,118003064832.0,1.04,-0.99,-39.18,0.28
2019-11-21,沪深300,000300,2019-11-21,3894.54,3889.6,3901.83,3875.97,69130537,104147771392.0,0.66,-0.47,-18.26,0.25
2019-11-22,沪深300,000300,2019-11-22,3894.17,3849.99,3918.84,3833.5,91042639,146981163008.0,2.19,-1.02,-39.61,0.33
2019-11-25,沪深300,000300,2019-11-25,3850.97,3878.21,3878.25,3839.42,106066289,140851077120.0,1.01,0.73,28.22,0.38
2019-11-26,沪深300,000300,2019-11-26,3893.43,3891.65,3899.11,3869.59,111513536,140213633024.0,0.76,0.35,13.44,0.4
2019-11-27,沪深300,000300,2019-11-27,3883.43,3875.62,3889.98,3862.7,76437304,107238821888.0,0.7,-0.41,-16.03,0.28
2019-11-28,沪深300,000300,2019-11-28,3877.9,3862.3,3887.69,3852.01,65230118,87081787392.0,0.92,-0.34,-13.32,0.24
2019-11-29,沪深300,000300,2019-11-29,3857.19,3828.67,3861.66,3804.83,74144330,116200558592.0,1.47,-0.87,-33.63,0.27
2019-12-02,沪深300,000300,2019-12-02,3835.51,3836.06,3854.75,3829.31,77412173,109992591360.0,0.66,0.19,7.39,0.28
2019-12-03,沪深300,000300,2019-12-03,3829.21,3851.09,3851.12,3811.63,73611241,108703715328.0,1.03,0.39,15.03,0.27
2019-12-04,沪深300,000300,2019-12-04,3841.66,3849.82,3852.99,3831.07,79683384,109646344192.0,0.57,-0.03,-1.27,0.29
2019-12-05,沪深300,000300,2019-12-05,3863.61,3879.36,3883.4,3859.82,89051192,129357594624.0,0.61,0.77,29.54,0.32
2019-12-06,沪深300,000300,2019-12-06,3885.06,3902.39,3902.39,3878.7,78648888,116424777728.0,0.61,0.59,23.03,0.28
2019-12-09,沪深300,000300,2019-12-09,3909.53,3895.45,3911.97,3885.25,95353807,130873098240.0,0.68,-0.18,-6.94,0.34
2019-12-10,沪深300,000300,2019-12-10,3886.44,3900.38,3900.96,3882.09,86262927,121118412800.0,0.48,0.13,4.93,0.31
2019-12-11,沪深300,000300,2019-12-11,3907.16,3902.75,3909.39,3890.34,99765481,127690403840.0,0.49,0.06,2.37,0.36
2019-12-12,沪深300,000300,2019-12-12,3908.45,3891.02,3908.45,3886.12,84708329,117874315264.0,0.57,-0.3,-11.73,0.31
2019-12-13,沪深300,000300,2019-12-13,3928.0,3968.22,3969.46,3925.28,148571348,201018884096.0,1.14,1.98,77.2,0.54
2019-12-16,沪深300,000300,2019-12-16,3970.71,3987.55,3987.59,3953.51,148486671,202154897408.0,0.86,0.49,19.33,0.54
2019-12-17,沪深300,000300,2019-12-17,3987.74,4041.8,4067.14,3984.52,201162936,251637866496.0,2.07,1.36,54.25,0.73
2019-12-18,沪深300,000300,2019-12-18,4039.72,4032.78,4057.64,4025.34,151351764,197620207616.0,0.8,-0.22,-9.02,0.55
2019-12-19,沪深300,000300,2019-12-19,4034.62,4027.15,4038.54,4014.9,117900559,152553807872.0,0.59,-0.14,-5.63,0.43
2019-12-20,沪深300,000300,2019-12-20,4032.15,4017.25,4046.73,4014.93,121267663,158460231680.0,0.79,-0.25,-9.9,0.44
2019-12-23,沪深300,000300,2019-12-23,4014.69,3967.1,4032.17,3964.38,122816246,162048262144.0,1.69,-1.25,-50.15,0.44
2019-12-24,沪深300,000300,2019-12-24,3971.56,3992.96,3994.51,3963.67,95989046,122499162112.0,0.78,0.65,25.86,0.35
2019-12-25,沪深300,000300,2019-12-25,3988.66,3990.87,4000.56,3976.36,94938890,131896467456.0,0.61,-0.05,-2.09,0.34
2019-12-26,沪深300,000300,2019-12-26,3993.67,4025.99,4025.99,3993.54,108860641,140814966784.0,0.81,0.88,35.12,0.39
2019-12-27,沪深300,000300,2019-12-27,4029.25,4022.03,4066.8,4019.72,150926410,195090415616.0,1.17,-0.1,-3.96,0.54
2019-12-30,沪深300,000300,2019-12-30,4015.52,4081.63,4083.69,4001.5,155971489,216814661632.0,2.04,1.48,59.6,0.56
2019-12-31,沪深300,000300,2019-12-31,4077.75,4096.58,4098.14,4069.01,123264259,173119348736.0,0.71,0.37,14.95,0.44
2020-01-02,沪深300,000300,2020-01-02,4121.35,4152.24,4172.66,4121.35,182116772,270105530368.0,1.25,1.36,55.66,0.66
2020-01-03,沪深300,000300,2020-01-03,4161.22,4144.96,4164.3,4131.86,142826245,215216287744.0,0.78,-0.18,-7.28,0.52
2020-01-06,沪深300,000300,2020-01-06,4120.52,4129.3,4170.64,4102.38,175309952,250182070272.0,1.65,-0.38,-15.66,0.63
2020-01-07,沪深300,000300,2020-01-07,4137.4,4160.23,4161.25,4135.1,139489032,196389060608.0,0.63,0.75,30.93,0.5
2020-01-08,沪深300,000300,2020-01-08,4139.63,4112.32,4149.81,4101.98,167585851,212406263808.0,1.15,-1.15,-47.91,0.6
2020-01-09,沪深300,000300,2020-01-09,4145.53,4164.37,4165.66,4143.59,136886323,200150351872.0,0.54,1.27,52.05,0.49
2020-01-10,沪深300,000300,2020-01-10,4177.58,4163.18,4180.98,4148.48,113031718,177827414016.0,0.78,-0.03,-1.19,0.41
2020-01-13,沪深300,000300,2020-01-13,4166.93,4203.99,4203.99,4148.6,119691983,199795490816.0,1.33,0.98,40.81,0.43
2020-01-14,沪深300,000300,2020-01-14,4215.16,4189.89,4223.51,4188.08,129320783,196221263872.0,0.84,-0.34,-14.1,0.47
2020-01-15,沪深300,000300,2020-01-15,4186.88,4166.73,4193.87,4150.88,104633137,163081932800.0,1.03,-0.55,-23.16,0.38
2020-01-16,沪深300,000300,2020-01-16,4174.82,4149.04,4175.29,4142.18,100267643,156242505728.0,0.79,-0.42,-17.69,0.36
2020-01-17,沪深300,000300,2020-01-17,4162.19,4154.85,4177.03,4141.64,98725683,166591590400.0,0.85,0.14,5.81,0.36
2020-01-20,沪深300,000300,2020-01-20,4170.74,4185.83,4185.96,4149.49,122409147,202692288512.0,0.88,0.75,30.98,0.44
2020-01-21,沪深300,000300,2020-01-21,4165.02,4114.31,4165.02,4113.33,130527506,204586881024.0,1.23,-1.71,-71.52,0.47
2020-01-22,沪深300,000300,2020-01-22,4093.8,4131.93,4141.18,4046.49,126758764,208136151040.0,2.3,0.43,17.62,0.46
2020-01-23,沪深300,000300,2020-01-23,4093.32,4003.9,4103.52,3972.39,160357604,250409357312.0,3.17,-3.1,-128.03,0.58
2020-02-03,沪深300,000300,2020-02-03,3639.91,3688.36,3732.16,3639.91,157559647,243303104512.0,2.3,-7.88,-315.54,0.57
2020-02-04,沪深300,000300,2020-02-04,3652.0,3785.64,3786.86,3652.0,213933327,298165768192.0,3.66,2.64,97.28,0.77
2020-02-05,沪深300,000300,2020-02-05,3801.1,3828.53,3866.01,3781.61,174925524,264042921984.0,2.23,1.13,42.89,0.63
2020-02-06,沪深300,000300,2020-02-06,3841.75,3899.78,3914.92,3806.96,176462236,262820089856.0,2.82,1.86,71.25,0.64
2020-02-07,沪深300,000300,2020-02-07,3879.55,3899.87,3899.88,3849.71,151731758,237508816896.0,1.29,0.0,0.09,0.55
2020-02-10,沪深300,000300,2020-02-10,3872.37,3916.01,3920.17,3861.01,148406968,229625442304.0,1.52,0.41,16.14,0.54
2020-02-11,沪深300,000300,2020-02-11,3926.42,3952.46,3970.52,3915.71,143441674,219307118592.0,1.4,0.93,36.45,0.52
2020-02-12,沪深300,000300,2020-02-12,3945.67,3984.43,3984.43,3940.67,126710321,200776708096.0,1.11,0.81,31.97,0.46
2020-02-13,沪深300,000300,2020-02-13,3985.88,3959.92,3999.55,3950.14,145001843,228605964288.0,1.24,-0.62,-24.51,0.52
2020-02-14,沪深300,000300,2020-02-14,3954.23,3987.73,4001.56,3954.02,143239803,222895075328.0,1.2,0.7,27.81,0.52
2020-02-17,沪深300,000300,2020-02-17,3999.65,4077.42,4077.45,3999.65,182778970,273067819008.0,1.95,2.25,89.69,0.66
2020-02-18,沪深300,000300,2020-02-18,4069.83,4057.51,4076.39,4027.79,163236219,242552516608.0,1.19,-0.49,-19.91,0.59
2020-02-19,沪深300,000300,2020-02-19,4049.59,4051.31,4085.17,4042.85,169046441,257554534400.0,1.04,-0.15,-6.2,0.61
2020-02-20,沪深300,000300,2020-02-20,4062.9,4144.66,4148.53,4055.81,212232625,310835589120.0,2.29,2.3,93.35,0.77
2020-02-21,沪深300,000300,2020-02-21,4134.87,4149.49,4184.44,4130.17,217213604,326564003840.0,1.31,0.12,4.83,0.78
2020-02-24,沪深300,000300,2020-02-24,4131.84,4132.84,4149.01,4097.18,212869304,326387802112.0,1.25,-0.4,-16.65,0.77
2020-02-25,沪深300,000300,2020-02-25,4066.3,4123.85,4126.71,4020.91,244167831,372213719040.0,2.56,-0.22,-8.99,0.88
2020-02-26,沪深300,000300,2020-02-26,4070.1,4073.02,4132.78,4061.13,261094062,366022418432.0,1.74,-1.23,-50.83,0.94
2020-02-27,沪深300,000300,2020-02-27,4084.08,4084.88,4110.53,4067.44,181290980,282050207744.0,1.06,0.29,11.86,0.65
2020-02-28,沪深300,000300,2020-02-28,3988.73,3940.05,4031.15,3928.07,230275092,330358906880.0,2.52,-3.55,-144.83,0.83
2020-03-02,沪深300,000300,2020-03-02,3968.84,4069.67,4092.54,3968.84,219313559,317426204672.0,3.14,3.29,129.62,0.79
2020-03-03,沪深300,000300,2020-03-03,4125.14,4091.36,4147.65,4067.91,219369777,330802585600.0,1.96,0.53,21.69,0.79
2020-03-04,沪深300,000300,2020-03-04,4078.5,4115.05,4115.26,4060.73,182424730,281784864768.0,1.33,0.58,23.69,0.66
2020-03-05,沪深300,000300,2020-03-05,4150.21,4206.73,4215.85,4127.04,231823114,362838831104.0,2.16,2.23,91.68,0.84
2020-03-06,沪深300,000300,2020-03-06,4158.2,4138.51,4181.31,4135.39,172475717,253168631808.0,1.09,-1.62,-68.22,0.62
2020-03-09,沪深300,000300,2020-03-09,4063.08,3997.13,4063.08,3995.13,208102034,305428729856.0,1.64,-3.42,-141.38,0.75
2020-03-10,沪深300,000300,2020-03-10,3975.23,4082.73,4093.0,3954.75,197416402,296184434688.0,3.46,2.14,85.6,0.71
2020-03-11,沪深300,000300,2020-03-11,4090.93,4028.43,4091.27,4028.4,161656110,244990873600.0,1.54,-1.33,-54.3,0.58
2020-03-12,沪深300,000300,2020-03-12,3976.11,3950.91,3987.43,3926.27,157060457,233152847872.0,1.52,-1.92,-77.52,0.57
2020-03-13,沪深300,000300,2020-03-13,3771.01,3895.31,3937.18,3765.15,188296722,280213454848.0,4.35,-1.41,-55.6,0.68
2020-03-16,沪深300,000300,2020-03-16,3899.86,3727.84,3899.86,3720.51,185968261,282836238336.0,4.6,-4.3,-167.47,0.67
2020-03-17,沪深300,000300,2020-03-17,3739.78,3709.68,3786.89,3618.31,166246129,250824024064.0,4.52,-0.49,-18.16,0.6
2020-03-18,沪深300,000300,2020-03-18,3729.69,3636.26,3775.85,3636.26,155037548,244127162368.0,3.76,-1.98,-73.42,0.56
2020-03-19,沪深300,000300,2020-03-19,3623.79,3589.09,3647.99,3503.19,180807406,271827468288.0,3.98,-1.3,-47.17,0.65
2020-03-20,沪深300,000300,2020-03-20,3629.51,3653.22,3663.95,3588.78,139603000,211223072768.0,2.09,1.79,64.13,0.5
2020-03-23,沪深300,000300,2020-03-23,3542.68,3530.31,3585.8,3523.79,137108790,197669625856.0,1.7,-3.36,-122.91,0.49
2020-03-24,沪深300,000300,2020-03-24,3598.65,3625.11,3627.76,3545.45,143103022,208553840640.0,2.33,2.69,94.8,0.52
2020-03-25,沪深300,000300,2020-03-25,3711.48,3722.52,3732.65,3685.99,153495959,231561519104.0,1.29,2.69,97.41,0.55
2020-03-26,沪深300,000300,2020-03-26,3692.61,3698.05,3736.25,3681.27,112310666,169336311808.0,1.48,-0.66,-24.47,0.41
2020-03-27,沪深300,000300,2020-03-27,3746.39,3710.06,3758.78,3709.92,124060995,186103427072.0,1.32,0.32,12.01,0.45
2020-03-30,沪深300,000300,2020-03-30,3657.46,3674.11,3690.64,3637.59,126876672,180640800768.0,1.43,-0.97,-35.95,0.46
2020-03-31,沪深300,000300,2020-03-31,3708.14,3686.16,3716.07,3676.2,111453025,161595510784.0,1.09,0.33,12.05,0.4
2020-04-01,沪深300,000300,2020-04-01,3682.3,3675.08,3731.78,3670.97,119352620,170422566912.0,1.65,-0.3,-11.08,0.43
2020-04-02,沪深300,000300,2020-04-02,3656.32,3734.53,3734.53,3652.32,115168210,168893255680.0,2.24,1.62,59.45,0.42
2020-04-03,沪深300,000300,2020-04-03,3721.48,3713.22,3738.83,3698.98,99825083,150132813824.0,1.07,-0.57,-21.31,0.36
2020-04-07,沪深300,000300,2020-04-07,3779.91,3798.02,3803.63,3772.21,142778030,207642820608.0,0.85,2.28,84.8,0.52
2020-04-08,沪深300,000300,2020-04-08,3776.42,3780.34,3793.0,3767.29,111389514,161576771584.0,0.68,-0.47,-17.68,0.4
2020-04-09,沪深300,000300,2020-04-09,3798.49,3792.81,3801.72,3785.31,100485033,154595319808.0,0.43,0.33,12.47,0.36
2020-04-10,沪深300,000300,2020-04-10,3794.84,3769.18,3824.74,3758.96,102444956,162251235328.0,1.73,-0.62,-23.63,0.37
2020-04-13,沪深300,000300,2020-04-13,3751.71,3753.26,3769.88,3740.19,79053343,119874301952.0,0.79,-0.42,-15.92,0.29
2020-04-14,沪深300,000300,2020-04-14,3777.83,3825.7,3825.76,3764.98,110637586,170612580352.0,1.62,1.93,72.44,0.4
2020-04-15,沪深300,000300,2020-04-15,3820.85,3797.36,3829.8,3793.44,108461985,169700216832.0,0.95,-0.74,-28.34,0.39
2020-04-16,沪深300,000300,2020-04-16,3777.8,3802.38,3807.36,3774.56,95947965,147164303360.0,0.86,0.13,5.02,0.35
2020-04-17,沪深300,000300,2020-04-17,3831.92,3839.49,3863.45,3821.42,132004301,203595268096.0,1.11,0.98,37.11,0.48
2020-04-20,沪深300,000300,2020-04-20,3845.46,3853.46,3853.8,3831.55,100013115,151924088832.0,0.58,0.36,13.97,0.36
2020-04-21,沪深300,000300,2020-04-21,3838.23,3808.05,3838.23,3780.0,102921889,155077455872.0,1.51,-1.18,-45.41,0.37
2020-04-22,沪深300,000300,2020-04-22,3789.13,3839.38,3839.38,3782.21,85899464,135547281408.0,1.5,0.82,31.33,0.31
2020-04-23,沪深300,000300,2020-04-23,3851.91,3829.75,3857.47,3826.56,95508449,142122549248.0,0.81,-0.25,-9.63,0.34
2020-04-24,沪深300,000300,2020-04-24,3826.31,3796.97,3827.21,3787.07,94844134,138961199104.0,1.05,-0.86,-32.78,0.34
2020-04-27,沪深300,000300,2020-04-27,3808.02,3822.77,3842.87,3793.77,95462735,145301151744.0,1.29,0.68,25.8,0.34
2020-04-28,沪深300,000300,2020-04-28,3835.35,3849.15,3859.68,3768.2,122093476,184179761152.0,2.39,0.69,26.38,0.44
2020-04-29,沪深300,000300,2020-04-29,3837.51,3867.03,3880.74,3833.72,95854589,151282102272.0,1.22,0.46,17.88,0.35
2020-04-30,沪深300,000300,2020-04-30,3880.41,3912.58,3921.7,3880.41,132917125,202268286976.0,1.07,1.18,45.55,0.48
2020-05-06,沪深300,000300,2020-05-06,3867.26,3936.25,3937.69,3865.99,139855675,214935961600.0,1.83,0.6,23.67,0.5
2020-05-07,沪深300,000300,2020-05-07,3937.59,3924.89,3941.48,3915.9,105514647,167207800832.0,0.65,-0.29,-11.36,0.38
2020-05-08,沪深300,000300,2020-05-08,3943.0,3963.62,3979.66,3935.98,116943342,190299586560.0,1.11,0.99,38.73,0.42
2020-05-11,沪深300,000300,2020-05-11,3974.76,3960.18,3998.1,3944.5,122673802,193758093312.0,1.35,-0.09,-3.44,0.44
2020-05-12,沪深300,000300,2020-05-12,3961.34,3960.24,3970.11,3930.21,98250555,157465780224.0,1.01,0.0,0.06,0.35
2020-05-13,沪深300,000300,2020-05-13,3946.64,3968.25,3972.53,3932.57,88190669,145563381760.0,1.01,0.2,8.01,0.32
2020-05-14,沪深300,000300,2020-05-14,3952.2,3925.22,3952.2,3924.05,88530004,143499177984.0,0.71,-1.08,-43.03,0.32
2020-05-15,沪深300,000300,2020-05-15,3941.13,3912.82,3945.2,3907.4,92618383,153301504000.0,0.96,-0.32,-12.4,0.33
2020-05-18,沪深300,000300,2020-05-18,3914.66,3922.91,3946.43,3898.4,112801761,188528119808.0,1.23,0.26,10.09,0.41
2020-05-19,沪深300,000300,2020-05-19,3963.78,3956.25,3966.85,3944.07,94015291,159886221312.0,0.58,0.85,33.34,0.34
2020-05-20,沪深300,000300,2020-05-20,3955.71,3935.22,3955.71,3923.92,100791150,157102534656.0,0.8,-0.53,-21.03,0.36
2020-05-21,沪深300,000300,2020-05-21,3950.6,3913.79,3951.74,3907.58,94861033,149154144256.0,1.12,-0.54,-21.43,0.34
2020-05-22,沪深300,000300,2020-05-22,3907.58,3824.06,3907.58,3818.15,103378360,157286506496.0,2.28,-2.29,-89.73,0.37
2020-05-25,沪深300,000300,2020-05-25,3828.32,3829.32,3835.63,3800.18,79033326,127011917824.0,0.93,0.14,5.26,0.29
2020-05-26,沪深300,000300,2020-05-26,3850.0,3872.77,3874.75,3844.48,77448077,125445619712.0,0.79,1.13,43.45,0.28
2020-05-27,沪深300,000300,2020-05-27,3873.7,3845.61,3873.7,3838.42,83711831,123737501696.0,0.91,-0.7,-27.16,0.3
2020-05-28,沪深300,000300,2020-05-28,3848.49,3856.63,3885.42,3818.43,93064054,139108409344.0,1.74,0.29,11.02,0.34
2020-05-29,沪深300,000300,2020-05-29,3838.38,3867.02,3872.3,3830.42,93813832,135658135552.0,1.09,0.27,10.39,0.34
